"Bartlett_Experimental_Forest","MOD13Q1.fn_usnhbart.txt","X349"
"Chestnut_Ridge","MOD13Q1.fn_uschridg.txt","X379"
"Duke_Forest_Hardwoods","MOD13Q1.fn_usdukehd.txt","X349"
"Kendall_Grassland","MOD13Q1.fn_usazkend.txt","X407"
"Mead_Rainfed","MOD13Q1.fn_usmeadrf.txt","X380"
"North_Carolina_Loblolly_Pine","MOD13Q1.fn_usnclobl.txt","X406"
"Santa_Rita_Mesquite_Savanna","MOD13Q1.fn_usazsant.txt","X379"
"Tonzi_Ranch","MOD13Q1.fn_ustonzir.txt","X352"
